repository,relative_path,source_location,source_role,bytes,nonblank_loc,sha256
APSfurizon/fz-backend,application/src/main/java/net/furizon/backend/infrastructure/security/permissions/mapper/JooqUserHasRoleMapper.java,src,application/query source,551,13,fda5a1e1a5b40fe4249bd3de5672b1ad30c9270a5b2d474e7d2afbdddb26b5b0
APSfurizon/fz-backend,application/src/main/java/net/furizon/backend/infrastructure/security/session/manager/CachedSessionAuthenticationManager.java,src,application/query source,19442,457,831613c0025adef925d59c4dbd172d434045c9add6d63328160435fb72e52148
APSfurizon/fz-backend,application/src/main/java/net/furizon/backend/infrastructure/security/session/mapper/JooqSessionMapper.java,src,application/query source,870,19,777047f637dd4353b57bee3189dae2438ee37466cbff3c54ae6da2c7530a6db7
APSfurizon/fz-backend,fz-jooq-utils/src/main/java/net/furizon/jooq/DeserializableJooqEnum.java,src,application/query source,471,10,8d057f1b4773e0731eedc66feaaed21c403ae40f4b7b72deb23b4215809976e3
APSfurizon/fz-backend,fz-jooq-utils/src/main/java/net/furizon/jooq/strategies/FzGeneratorStrategy.java,src,application/query source,648,16,d65f4f41af128b9c31f7e571abe04607caccba4067197156fd8fed2b8ce61a93
APSfurizon/fz-backend,fz-jooq-utils/src/main/java/net/furizon/jooq/strategies/utils/EnumTypeDeserializer.java,src,application/query source,1819,43,6cccfec721ee7b6e3670d44d6a1c329e51427a460580648f1ad91c4d45becf26
APSfurizon/fz-backend,fz-jooq-utils/src/main/java/net/furizon/jooq/strategies/utils/EnumTypeSerializer.java,src,application/query source,699,18,cd1d6145b2ca7ddbd165465c738949ad7855958fedf1c6b6ceac44f67036d931
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Authentications.java,src,generated schema,11753,317,83bd1da39c25949e6fe2511862bc477c1fa294c0b8c36e0a480d9b463aefa9ed
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/EmailConfirmationRequest.java,src,generated schema,8936,262,591211dd97e348dc4d3c856f5f8323bc3a16f20826cba7c22b54c30aa4dc3d6a
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Events.java,src,generated schema,12943,354,aca273463948cd369f7cb8cf3bb864b60339ecd473337c89d0e7da5e6538deee
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/ExchangeConfirmationStatus.java,src,generated schema,12440,321,32ce8314ca2d8f213a8a64fed033a3435e31f87e53e6a339a82c12b64972e9ad
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Fursuits.java,src,generated schema,10242,306,401b047ce9bb16345b32f7aa299d9318077f156c39431334c9cd328ea130aaf4
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/FursuitsOrders.java,src,generated schema,8498,262,4b8f34ab70544cf5235bb239a82343bd4da7e811c0dd566b5a3bf932cd42b1f7
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Media.java,src,generated schema,8798,280,4751de00221e74e434928614936688c22ed8fd15f406da38c534ba1b28094d4c
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/MembershipCards.java,src,generated schema,9797,287,6cecddc3b846bee69329e272423b3d066bba0102cf06417b8c5752c62cd725df
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/MembershipInfo.java,src,generated schema,14928,374,84fc5aa335053d71c6b557926843ef1deb8193f0e3414d001459cd784bc415fe
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Orders.java,src,generated schema,18326,447,377aa131c9d553b8411959aa4ff0fc84c333d20adc30ff8734a89366bcea052f
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Permission.java,src,generated schema,7792,252,6af9155bd392a84d77338c71dffdaab228e2425d6fac704e8a9dff6931f1c9d8
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/ResetPasswordRequests.java,src,generated schema,9102,265,4c779b4a4323a2394ac58e6436c004858709d4b7d96476d86a9de87aee268d06
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Roles.java,src,generated schema,9287,289,3ff01d5a72d14ad094f02d6c090f5744c901deea6f2dd32a941e0feb624efc02
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/RoomGuests.java,src,generated schema,8872,275,1abc87df278727816884f55e8eb537336238f28a67625b41f5f65f029492ab67
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Rooms.java,src,generated schema,9056,284,a9d73727619cd5cf85a38d7916751fe005b824c237e365f98379b9895754e0a5
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/SchemaMigrations.java,src,generated schema,6046,199,a8a41914ac4b1168875f25975e2cc3be9165855f169980a8a7ae8102d945c1de
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Sessions.java,src,generated schema,7488,233,60eda40f02e4e92d2132fce56ebbc3aaf12f07a66cdb470aeab6ce6b583fe57d
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/UserHasRole.java,src,generated schema,8906,276,76a7560b145145ae4c9dcd7977340a3e3112ec6f1d462cdb87f2ce7c0c6ab28b
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/generated/tables/Users.java,src,generated schema,14336,396,c644b4c2b488e1fdf5dfdf4824f1243eaaa477528d48e3c32bf80a57e1776f13
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/infrastructure/JooqOptional.java,src,application/query source,804,29,72a7c5183552388bf2a25cc95bf60cdeb4274ac0cf815e9f881f198e7a902687
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/infrastructure/command/JooqSqlCommand.java,src,application/query source,754,23,041faa711a2f45206cd2cd3e7feefc8587f4518b19fcf78266121b96353b5dd4
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/infrastructure/command/SqlCommand.java,src,application/query source,608,17,cf652d09d2b17fe49d542b986c79f4ed5c28cfda06ee84e5cc1333904894b59d
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/infrastructure/query/JooqSqlQuery.java,src,application/query source,1361,42,38d029a0824936e60756fb699eb59825d9f9d38fbbcdd2e145f0190e5f484b01
APSfurizon/fz-backend,jooq-common/src/main/java/net/furizon/jooq/infrastructure/query/SqlQuery.java,src,application/query source,1215,29,4c1810c53a53c134225e76f847d05549bb046773737e080638bed0426a2bba08
AWS-Cloud-Community-LPU/mailing-service,src/main/java/com/awscclpu/mailingservice/jooq/tables/Users.java,src,generated schema,7748,197,3423aeb2d7f60528b4ed5d82bdb0d5ca8275b32bb1ea36547528f2c7c6a883c9
AWS-Cloud-Community-LPU/mailing-service,src/main/java/com/awscclpu/mailingservice/model/UserDTO.java,src,application/query source,1130,32,5a090395fe62da0936a01f2becaf69f66dc692e8a095d6b3f705d0fba7010ba7
AWS-Cloud-Community-LPU/mailing-service,src/main/java/com/awscclpu/mailingservice/repository/UserRepository.java,src,application/query source,1496,34,7339a86ea6982a1f371fd7f9f1a603f9a387a6171b202cd57ad2243417d078ae
AWS-Cloud-Community-LPU/mailing-service,src/main/java/com/awscclpu/mailingservice/service/UserServiceImpl.java,src,application/query source,5846,109,de4afb4323e5c68bc28e0b367ce093f628ee8466573323a7d9918fa15e9933c0
AffectedArc07/ParaUtil,ParaUtil.Database/src/me/aa07/parautil/database/tables/LinkTokens.java,src,generated schema,4591,147,1bd6ed7ef7ab09b4b431c7e658a27b4e5cd7ce9ec4c5647dd752e6dd518f8b4d
AffectedArc07/ParaUtil,ParaUtil.Database/src/me/aa07/parautil/database/tables/LinkedAccounts.java,src,generated schema,4232,138,47a6cb03a4a10934b55e55b27842a04453cf2c4f32f77ed36bd8bc8d637c5723
AffectedArc07/ParaUtil,ParaUtil.Database/src/me/aa07/parautil/database/tables/Players.java,src,generated schema,4910,155,387ddca3e347fcfbb0ecce5301bc815066e51be0fff6be2d346c44663b7fd395
AffectedArc07/ParaUtil,ParaUtil.Spigot/src/me/aa07/parautil/spigot/commands/ParaUtilCommand.java,src,application/query source,6914,143,89e368b3b06954167f136f39b8b3c9edf4e439bc550654f4e3b5466008c698f6
AffectedArc07/ParaUtil,ParaUtil.Spigot/src/me/aa07/parautil/spigot/database/DatabaseManager.java,src,application/query source,1650,41,b9e0a3caaa1f8a95b236556d7e9fff9d2ecbfb847fb68a6b67b45968c9aa16b8
AffectedArc07/ParaUtil,ParaUtil.Spigot/src/me/aa07/parautil/spigot/login/LoginManager.java,src,application/query source,10535,205,9b5207eeebd2e38979248d8c45565374ee98cabac265aab30306f4ff167d3baf
AisleiAvila/empresa,src/main/java/com/dasad/empresa/controller/PasswordResetController.java,src,application/query source,2107,43,f50e18fcc76d3ee96650b4fd315cd078c4ad2814df170bdd1f3f185554266702
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/EnderecoRepositoryImpl.java,src,application/query source,1889,40,87f53cc72ad09ff610756d56bf3be334811de0ba048b7f88356338e40fca78c0
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/PasswordResetTokenRepository.java,src,application/query source,577,15,5e676a4e95804d53e41f2c109145c097eb9c6690952c4a0b4e9d794508e50469
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/PerfilRepositoryImpl.java,src,application/query source,1358,33,adcaa4f911e64edf9e0d1e2e986794536e33e9b604d347b03722c41bee401a16
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/UnidadeFederativaRepositoryImpl.java,src,application/query source,1246,25,ffd7673ac16a67eb5d48cd309a486befe65e3a60400f69b05f2e2e116ab08af7
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/UsuarioRepositoryImpl.java,src,application/query source,13690,243,6eaed8c0cfdd756f1229ed61b22ee4a59f44e40076c16637efdd044be5259150
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/query/UnidadeFederativaQueryBuilder.java,src,application/query source,1750,41,65265ad9796ba16a268b9f70b63bddb889218bdd1c2268128427816244e57b72
AisleiAvila/empresa,src/main/java/com/dasad/empresa/repository/query/UsuarioQueryBuilder.java,src,application/query source,7781,147,06214dab87f5f7a949b304d7cd4478ce9d456b46082c5692f930c8ce3abc0aa6
AisleiAvila/empresa,src/main/java/com/dasad/empresa/service/UsuarioService.java,src,application/query source,2181,49,d829fe4bd7df25c2a9f3d65850dd703f938e5e39939e8a22e35ff46dfa360c57
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/Endereco.java,target/generated-sources,generated schema,9699,280,aa230c7fb20c1c72263f9e9904da423c306e5659c330b5e1a6871538496dd092
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/ItensPedidos.java,target/generated-sources,generated schema,8661,254,85fa2e0aaaf8ec62ad0cf02c6f65ee7b2c587a017c401281bce959e2c015e33f
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/Pedidos.java,target/generated-sources,generated schema,8158,249,98bef8f008e2ac47fbb54a8c84ad8737a48de4cdea12f455ce8c0cab1c6e693d
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/PerfilModel.java,target/generated-sources,generated schema,5877,194,ad3d0c6c6b364d32ed531436d0e468696d50716b8124d4c4969647805763dc3b
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/Perfis.java,target/generated-sources,generated schema,7640,244,46ed2d8dbbb488634d28ab273506719b4a5fce7a758dc34f0499ea2b7c93a6e4
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/UnidadeFederativa.java,target/generated-sources,generated schema,8335,240,36ea60410ee861ccb69b940cef1fd75c73409a58c2f05599bd095ad557f7fa53
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/Usuario.java,target/generated-sources,generated schema,9381,279,281a4fbaefecee31abfd970e6f401602615d64efa366c9e15bbe6454c9918ccc
AisleiAvila/empresa,target/generated-sources/jooq/com/dasad/empresa/jooq/tables/UsuariosPerfis.java,target/generated-sources,generated schema,8355,246,42ef28bbc295db6e4bcdb5cf8aa6123b5eeaf01033b0a313338b9ba01d471a97
AkaLrz/E-commercial-Platfrom,commodity-app/src/main/java/com/skillup/infrastructure/jooq/tables/Commodity.java,src,generated schema,4728,134,cd99590d38c938ce8a64f26c0505898fb067031a252d9fe50bfedae02c330808
AkaLrz/E-commercial-Platfrom,commodity-app/src/main/java/com/skillup/infrastructure/repolmpl/JooqCommodityRepo.java,src,application/query source,1941,41,94597a90a7d641f9dc9adacd81c2c501fd485d400a819a396a80cbbc83d3af8a
AkaLrz/E-commercial-Platfrom,order-app1/src/main/java/com/skillup/infrastructure/jooq/tables/Orders.java,src,generated schema,5337,147,1db685612bdaf9bbbbbb6f4975dd53d5f7c0ba0518c7d56032d9dda28ad14edd
AkaLrz/E-commercial-Platfrom,order-app1/src/main/java/com/skillup/infrastructure/repolmpl/JooqOrderRepo.java,src,application/query source,2389,56,bcff7cc5a24944d0ccfc56dd9243bdb47611e468ebc345864b55e03104613042
AkaLrz/E-commercial-Platfrom,promotion-app/src/main/java/com/skillup/domain/promotion/PromotionRepository.java,src,application/query source,547,11,3eba95bf268f370557ad3e3c36bc325cd8de54c0a9413339d50ec3ff6b115d1f
AkaLrz/E-commercial-Platfrom,promotion-app/src/main/java/com/skillup/infrastructure/jooq/tables/Promotion.java,src,generated schema,6640,163,306a8cc9c4f3695b860a0b5d80ce20aecea43e0f42284161a1cd4e75e24a51be
AkaLrz/E-commercial-Platfrom,promotion-app/src/main/java/com/skillup/infrastructure/jooq/tables/PromotionLog.java,src,generated schema,5007,135,75ecc90bc5997e90ca25de488913069a84c518fa6c82fe1e65f16bf9a5967590
AkaLrz/E-commercial-Platfrom,promotion-app/src/main/java/com/skillup/infrastructure/repolmpl/JooqPromotionRepo.java,src,application/query source,4849,115,2d162ed631ffdc0d81d210041604c479f2eb1cefaa7ef96cb27b34a17fb21592
AkaLrz/E-commercial-Platfrom,promotion-app/src/main/java/com/skillup/infrastructure/repolmpl/JooqPromotionStockLogRepo.java,src,application/query source,2774,63,3cb80fee0c1f2053f1a027ad0c27169f0b0128100700ab0a65b77b7a2c88db67
AkaLrz/E-commercial-Platfrom,user-app/src/main/java/com/skillup/infrastructure/jooq/tables/User.java,src,generated schema,3791,120,b75b289e53dd58c76a58195e6e130311abed74c396288c381f19991bfa951b86
AkaLrz/E-commercial-Platfrom,user-app/src/main/java/com/skillup/infrastructure/repolmpl/JooqUserRepo.java,src,application/query source,1957,47,e334c883c9065572df9510c75033dbb601ac3e6132a7c754d59d0b144ea812c1
AlexSpeal/Tracking-Bot,scrapper-jooq/src/main/java/jooq/JooqCodegen.java,src,application/query source,2003,46,f3b06a7e79a94e4cb724af1c1c9bf7023b45aa1279d4300bf22cd7cbe63b05ec
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/JooqConfig.java,src,application/query source,649,16,8afc449b066ca801c2c22cf22698f9cee1fbc349fbeb49ca3cc7f9fafd79d71c
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/repository/JooqChatLinkRepository.java,src,application/query source,1902,46,1c3b8398c0ab2d325d266dbe81f000f20a2e788b2b094ee34e5821461a3cfc11
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/repository/JooqChatRepository.java,src,application/query source,1667,45,6404dc4022896794426ce8b94aa0b52643810739fc6d1dd411ba1ded09023f15
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/repository/JooqLinkRepository.java,src,application/query source,2129,52,3f1be22a6a1b1531e4da9607d9b2b0dffbca6598b1d2fff633e782ee8d816333
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/tables/Chat.java,src,generated schema,5516,181,475e921869acf9f2673b3a7e8c8824dc1a823791cf4c3c11dae79c050ec68274
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/tables/ChatLink.java,src,generated schema,5623,187,9ae162063ff9516e7b9e0517588cb79f44186b37b363169d038a366b28ae109b
AlexSpeal/Tracking-Bot,scrapper/src/main/java/edu/java/domain/implementations/jooq/tables/Link.java,src,generated schema,6248,197,7e0120e80de74fbb3f9b0d81f7728bf947f101945ed4dd9db95cbf6a51dc1b00
Alexandr-Kokorin/JavaCourse2024,scrapper-jooq/src/main/java/edu/java/jooq/JooqCodegen.java,src,application/query source,2016,46,8a0299776ebd8110fe5fe59b803573a7e74ad623c1fcd113e3e3a5950bc95c0f
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqAssignmentRepository.java,src,application/query source,2084,50,4383e9d9335938840f1ba102edb1c5047137dcb33c3a54a1cfb2d5257f28761d
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqChatRepository.java,src,application/query source,1454,44,4155d1d0933e00bf6735e27e3fa9754a076c1d9d1b4afd1a4f57b7eb16d21abc
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqConfig.java,src,application/query source,642,16,03a46ff40ad351f98069c458b57836f339f78fbf523c15290b9a33a63b8213e5
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqLinkRepository.java,src,application/query source,2877,82,c4ce5de2166f4197656f29bb13237e4c631b93dd17534061f472a0ba731fdade
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/generated/tables/Assignment.java,src,generated schema,5519,177,e8acd11fffbb4235ff80afd7300ddd73d74640e7c219ad2970a21521ddb4a84b
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/generated/tables/Chat.java,src,generated schema,5255,167,50187894baa28349f21f156e4f991f42091d3ca2437d6aababe0044a4b52cd08
Alexandr-Kokorin/JavaCourse2024,scrapper/src/main/java/edu/java/scrapper/domain/jooq/generated/tables/Link.java,src,generated schema,5989,181,c61367ec6fc74b490b16c72f35a20c7c72f1aa69da87efcc6b8418a47d324658
AlexzTj/p2p,src/main/generated/org/jooq/generated/public_/tables/Transaction.java,src,generated schema,5111,150,a8ce5799828790220d34de3b73084f15bf4b82ad3a12acf1ac19e837ee59102b
AlexzTj/p2p,src/main/generated/org/jooq/generated/public_/tables/User.java,src,generated schema,4823,148,00930f5fd08833651adf0937879551f567bee13a4a66f29c5a410ea0c76eefae
AlexzTj/p2p,src/main/java/p2p/App.java,src,application/query source,1128,24,238fd22f7001fc2f2d6f28967d796dae16840d815d9bdfd47bd879fae7ed313e
AlexzTj/p2p,src/main/java/p2p/controller/UserController.java,src,application/query source,1306,33,7360894604b4ae7724f6ab9ba64619044036d95624a3ce9a69d781041569ee52
AlexzTj/p2p,src/main/java/p2p/repository/TransactionRepository.java,src,application/query source,2317,49,64d5459d3c8ead944fe7df0b9fce7cbc29070ceed4ae77aca616f0dedab03289
AlexzTj/p2p,src/main/java/p2p/repository/UserRepository.java,src,application/query source,2431,59,373544fccb153eded142de20284d07ff42df9f57c6ac4ce22de897df69ba296a
